"event.id","visible","timestamp","location.long","location.lat","external.temperature","gps.fix.type.raw","gps.hdop","gps.satellite.count","gps.time.to.fix","gps.vdop","habitat","tag.voltage","sensor.type","individual.taxon.canonical.name","tag.local.identifier","individual.local.identifier","study.name"
9308406028,"true","2016-05-07 12:01:04.000",105.064683,11.194408,35.86,"3D",1.3,8,64,0,"Flying",3340,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308406029,"true","2016-05-07 12:06:03.000",105.059508,11.186156,35.4,"3D",1.4,7,63,0,"Flying",3340,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308406030,"true","2016-05-07 12:11:05.000",105.059936,11.185961,34.94,"3D",1.4,7,65,0,"Natural",3340,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308406031,"true","2016-05-07 12:16:04.000",105.059889,11.185961,35.2,"3D",1,8,64,0,"Natural",3340,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308406032,"true","2016-05-07 12:21:03.000",105.060506,11.186997,35.14,"3D",0.9,9,63,0,"Flying",3340,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308406033,"true","2016-05-07 12:26:03.000",105.060764,11.186667,35.14,"3D",1,8,63,0,"River",3340,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308406034,"true","2016-05-07 12:31:04.000",105.060806,11.186672,35.4,"3D",0.9,9,64,0,"River",3370,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308406035,"true","2016-05-07 12:36:05.000",105.061972,11.183703,34.94,"3D",0.9,10,65,0,"Flying",3370,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308406036,"true","2016-05-07 12:41:04.000",105.060008,11.187006,34.88,"3D",0.9,9,64,0,"Plantation",3370,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308406037,"true","2016-05-07 12:46:06.000",105.060008,11.186944,34.42,"3D",0.9,9,66,0,"Plantation",3360,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308406038,"true","2016-05-07 12:51:05.000",105.060039,11.186969,34.68,"3D",0.9,8,65,0,"Plantation",3340,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308406039,"true","2016-05-07 12:56:04.000",105.058836,11.185803,34.81,"3D",0.9,8,64,0,"Urban",3360,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308406040,"true","2016-05-07 13:01:05.000",105.059011,11.185797,35.27,"3D",0.9,8,65,0,"Urban",3320,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308406041,"true","2016-05-07 13:06:05.000",105.055031,11.170328,35.14,"3D",0.9,9,65,0,"Flying",3320,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308406042,"true","2016-05-07 13:11:07.000",105.052464,11.166725,35.01,"3D",1,8,67,0,"Plantation",3360,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308406043,"true","2016-05-07 13:16:05.000",105.052514,11.166767,35.53,"3D",0.9,9,65,0,"Plantation",3320,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308406044,"true","2016-05-07 13:21:06.000",105.052444,11.166772,35.72,"3D",1,7,66,0,"Plantation",3340,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308406045,"true","2016-05-07 13:26:07.000",105.053256,11.166181,34.75,"3D",1,8,67,0,"Plantation",3340,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308406046,"true","2016-05-07 13:31:05.000",105.053253,11.166161,34.42,"3D",1,8,65,0,"Plantation",3340,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308406047,"true","2016-05-07 13:36:02.000",105.053253,11.166169,34.36,"3D",1,8,62,0,"Plantation",3340,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308406048,"true","2016-05-07 13:41:05.000",105.053239,11.166161,34.49,"3D",1,8,65,0,"Plantation",3340,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308406049,"true","2016-05-07 13:46:01.000",105.052594,11.166661,34.29,"3D",1,8,61,0,"Plantation",3340,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308406050,"true","2016-05-07 13:51:02.000",105.052594,11.166617,34.09,"3D",1,8,62,0,"Plantation",3340,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308406051,"true","2016-05-07 13:56:03.000",105.052561,11.166639,34.49,"3D",1,7,63,0,"Plantation",3360,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308406052,"true","2016-05-07 14:01:06.000",105.052575,11.166683,34.81,"3D",0.9,9,66,0,"Plantation",3360,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308406053,"true","2016-05-07 14:06:03.000",105.052603,11.166628,34.88,"3D",0.9,9,63,0,"Plantation",3370,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308406054,"true","2016-05-07 14:11:06.000",105.052617,11.166658,34.68,"3D",0.9,9,66,0,"Plantation",3360,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308406055,"true","2016-05-07 14:16:06.000",105.052567,11.166631,34.49,"3D",1.2,8,66,0,"Plantation",3360,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308406056,"true","2016-05-07 14:21:02.000",105.052583,11.166642,34.81,"3D",0.9,9,62,0,"Plantation",3370,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308406057,"true","2016-05-07 14:26:06.000",105.052578,11.166689,35.53,"3D",0.9,9,66,0,"Plantation",3370,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308406058,"true","2016-05-07 14:31:05.000",105.052561,11.16665,35.86,"3D",0.9,8,65,0,"Plantation",3370,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308406059,"true","2016-05-07 14:36:04.000",105.052619,11.16665,35.86,"3D",0.9,9,64,0,"Plantation",3370,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308406060,"true","2016-05-07 14:41:04.000",105.053681,11.167461,34.88,"3D",0.9,9,64,0,"Flying",3370,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308406061,"true","2016-05-07 14:46:04.000",105.052989,11.166853,34.36,"3D",0.8,10,64,0,"Flying",3370,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308406062,"true","2016-05-07 14:51:06.000",105.053289,11.166331,34.23,"3D",0.8,9,66,0,"Flying",3340,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308406063,"true","2016-05-07 14:56:05.000",105.052739,11.166639,34.29,"3D",0.9,9,65,0,"Flying",3340,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308406064,"true","2016-05-07 15:01:05.000",105.053372,11.166406,34.36,"3D",0.9,9,65,0,"Plantation",3340,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308406065,"true","2016-05-07 15:06:04.000",105.053364,11.166406,35.59,"3D",0.9,9,64,0,"Plantation",3340,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308406066,"true","2016-05-07 15:16:02.000",105.063914,11.164356,34.75,"3D",0.9,9,62,0,"Flying",3340,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308406067,"true","2016-05-07 15:21:07.000",105.066219,11.163553,34.49,"3D",0.9,9,67,0,"Urban",3340,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308406068,"true","2016-05-07 15:26:05.000",105.066222,11.163556,35.33,"3D",0.8,10,65,0,"Urban",3340,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308406069,"true","2016-05-07 15:31:02.000",105.066208,11.163553,35.2,"3D",0.9,9,62,0,"Urban",3320,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308406070,"true","2016-05-07 15:36:05.000",105.066236,11.163547,35.79,"3D",0.9,9,65,0,"Urban",3340,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308406071,"true","2016-05-07 15:41:06.000",105.066256,11.163553,35.86,"3D",0.9,9,66,0,"Urban",3320,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308406072,"true","2016-05-07 15:46:05.000",105.066247,11.163542,35.79,"3D",1,8,65,0,"Urban",3340,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308406073,"true","2016-05-07 15:51:06.000",105.066242,11.163525,35.86,"3D",1,8,66,0,"Urban",3340,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308406074,"true","2016-05-07 15:56:02.000",105.066244,11.163536,35.99,"3D",0.8,9,62,0,"Urban",3340,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308406075,"true","2016-05-07 16:01:03.000",105.066242,11.163544,35.99,"3D",0.8,8,63,0,"Urban",3340,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308406076,"true","2016-05-07 16:06:03.000",105.066206,11.163536,35.99,"3D",0.8,9,63,0,"Urban",3370,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308406077,"true","2016-05-07 16:11:06.000",105.066225,11.163553,35.86,"3D",0.8,9,66,0,"Urban",3370,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308406078,"true","2016-05-07 16:16:03.000",105.066233,11.163542,35.72,"3D",0.8,9,63,0,"Urban",3370,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308406079,"true","2016-05-07 16:21:06.000",105.066203,11.163539,35.72,"3D",0.8,9,66,0,"Urban",3370,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308406080,"true","2016-05-07 16:26:05.000",105.066211,11.163536,35.66,"3D",0.8,9,65,0,"Urban",3370,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308406081,"true","2016-05-07 16:31:03.000",105.066222,11.163528,35.66,"3D",0.8,9,63,0,"Urban",3370,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308406082,"true","2016-05-07 16:36:02.000",105.066211,11.163553,35.66,"3D",0.8,9,62,0,"Urban",3370,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308406083,"true","2016-05-07 16:41:05.000",105.066194,11.163539,35.59,"3D",0.8,9,65,0,"Urban",3370,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308406084,"true","2016-05-07 16:46:03.000",105.066233,11.163547,35.53,"3D",0.8,10,63,0,"Urban",3370,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308406085,"true","2016-05-07 16:51:02.000",105.066222,11.163572,35.4,"3D",0.8,10,62,0,"Urban",3320,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308406086,"true","2016-05-07 16:56:03.000",105.066222,11.163536,35.2,"3D",0.8,10,63,0,"Urban",3340,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308406087,"true","2016-05-07 17:01:03.000",105.066225,11.163553,35.33,"3D",0.9,8,63,0,"Urban",3320,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308406088,"true","2016-05-07 17:06:02.000",105.066206,11.163542,35.2,"3D",0.8,9,62,0,"Urban",3340,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308406089,"true","2016-05-07 17:11:02.000",105.066219,11.163553,35.27,"3D",0.8,9,62,0,"Urban",3320,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308406090,"true","2016-05-07 17:16:05.000",105.066214,11.163536,35.27,"3D",0.8,9,65,0,"Urban",3320,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308406091,"true","2016-05-07 17:21:04.000",105.066211,11.16355,35.2,"3D",0.8,9,64,0,"Urban",3340,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308406092,"true","2016-05-07 17:26:02.000",105.066219,11.163556,35.14,"3D",0.8,9,62,0,"Urban",3320,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308406093,"true","2016-05-07 17:31:03.000",105.066214,11.163531,34.81,"3D",0.9,9,63,0,"Urban",3360,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308406094,"true","2016-05-07 17:36:04.000",105.066219,11.161792,34.03,"3D",0.8,10,64,0,"Flying",3360,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308406095,"true","2016-05-07 17:41:03.000",105.066369,11.161472,33.57,"3D",0.8,10,63,0,"Flying",3360,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308406096,"true","2016-05-07 17:46:03.000",105.079431,11.159094,32.73,"3D",1,9,63,0,"Natural",3370,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308406097,"true","2016-05-07 17:51:05.000",105.079419,11.159067,33.18,"3D",0.9,10,65,0,"Natural",3370,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308406098,"true","2016-05-07 17:56:05.000",105.078997,11.159164,33.31,"3D",0.9,10,65,0,"Natural",3370,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308406099,"true","2016-05-07 18:01:04.000",105.079039,11.159183,33.12,"3D",1,9,64,0,"Natural",3360,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308406100,"true","2016-05-07 18:06:03.000",105.079031,11.159136,32.86,"3D",1.1,9,63,0,"Natural",3370,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308406101,"true","2016-05-07 18:11:01.000",105.078769,11.158397,32.79,"3D",1.1,8,61,0,"Natural",3370,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308406102,"true","2016-05-07 18:16:04.000",105.078792,11.158408,32.99,"3D",1.2,8,64,0,"Natural",3370,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308406103,"true","2016-05-07 18:21:03.000",105.078778,11.158414,33.12,"3D",1.2,8,63,0,"Natural",3370,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308406104,"true","2016-05-07 18:26:03.000",105.078778,11.158428,33.05,"3D",1.2,8,63,0,"Natural",3370,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308406105,"true","2016-05-07 18:31:05.000",105.078806,11.158411,32.92,"3D",1.4,7,65,0,"Natural",3360,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308406106,"true","2016-05-07 18:36:03.000",105.078772,11.158425,32.92,"3D",1.4,7,63,0,"Natural",3360,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308406107,"true","2016-05-07 18:41:04.000",105.078772,11.158439,32.6,"3D",1.4,7,64,0,"Natural",3370,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308406108,"true","2016-05-07 18:46:03.000",105.078747,11.158433,32.53,"3D",2,6,63,0,"Natural",3360,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308406109,"true","2016-05-07 18:51:03.000",105.079122,11.157744,32.53,"3D",1.4,7,63,0,"Flying",3370,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308406110,"true","2016-05-07 18:56:02.000",105.079389,11.158836,32.27,"3D",1.4,7,62,0,"Flying",3360,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308406111,"true","2016-05-07 19:01:02.000",105.079144,11.159064,32.27,"3D",1.5,7,62,0,"Natural",3370,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308406112,"true","2016-05-07 19:06:05.000",105.079133,11.159078,32.27,"3D",1.5,7,65,0,"Natural",3360,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308406113,"true","2016-05-07 19:11:04.000",105.079136,11.159058,32.4,"3D",1.5,7,64,0,"Natural",3370,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308406114,"true","2016-05-07 19:16:04.000",105.079117,11.15905,32.14,"3D",1.5,7,64,0,"Natural",3370,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308406115,"true","2016-05-07 19:21:04.000",105.078864,11.158331,32.07,"3D",1.5,7,64,0,"Natural",3370,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308406116,"true","2016-05-07 19:26:04.000",105.078775,11.158419,32.2,"3D",1,8,64,0,"Natural",3370,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308406117,"true","2016-05-07 19:31:04.000",105.078822,11.158428,32.53,"3D",1,7,64,0,"Natural",3340,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308406118,"true","2016-05-07 19:36:04.000",105.078792,11.158408,32.46,"3D",1,7,64,0,"Natural",3340,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308406119,"true","2016-05-07 19:41:04.000",105.079025,11.159239,32.46,"3D",1.1,7,64,0,"Natural",3340,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308406120,"true","2016-05-07 19:46:04.000",105.079056,11.159158,32.4,"3D",1.1,7,64,0,"Natural",3370,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308406121,"true","2016-05-07 19:51:05.000",105.07905,11.159158,32.33,"3D",1.2,7,65,0,"Natural",3340,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308406122,"true","2016-05-07 19:56:04.000",105.079089,11.159169,32.2,"3D",1.2,7,64,0,"Natural",3360,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308406123,"true","2016-05-07 20:01:04.000",105.079783,11.158389,32.2,"3D",1.4,6,64,0,"Flying",3340,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308406124,"true","2016-05-07 20:06:03.000",105.080594,11.158442,32.14,"3D",1.5,6,63,0,"Natural",3340,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308406125,"true","2016-05-07 20:11:04.000",105.080678,11.158381,32.79,"3D",1.1,6,64,0,"Natural",3340,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308406126,"true","2016-05-07 20:16:05.000",105.080633,11.158328,33.96,"3D",0.9,9,65,0,"Natural",3340,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308406127,"true","2016-05-07 20:21:04.000",105.080575,11.158381,34.29,"3D",1,8,64,0,"Natural",3340,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308406128,"true","2016-05-07 20:26:05.000",105.080631,11.158436,34.03,"3D",0.9,9,65,0,"Natural",3340,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308406129,"true","2016-05-07 20:31:04.000",105.078994,11.159119,33.38,"3D",0.9,9,64,0,"Natural",3320,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308406130,"true","2016-05-07 20:36:04.000",105.079003,11.159161,32.46,"3D",0.9,8,64,0,"Natural",3340,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308406131,"true","2016-05-07 20:41:02.000",105.079008,11.159142,32.07,"3D",1.1,7,62,0,"Natural",3320,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308406132,"true","2016-05-07 20:46:04.000",105.079111,11.159086,32.07,"3D",1.1,7,64,0,"Natural",3320,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308406133,"true","2016-05-07 20:51:05.000",105.079111,11.159036,32.4,"3D",1.1,7,65,0,"Natural",3340,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308406134,"true","2016-05-07 20:56:04.000",105.079114,11.159194,32.33,"3D",1.1,7,64,0,"Natural",3320,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308406135,"true","2016-05-07 21:01:02.000",105.078994,11.159192,31.81,"3D",0.9,8,62,0,"Natural",3320,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308406136,"true","2016-05-07 21:06:04.000",105.078989,11.159156,31.68,"3D",0.9,8,64,0,"Natural",3360,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308406137,"true","2016-05-07 21:11:05.000",105.079106,11.159033,31.94,"3D",0.9,8,65,0,"Natural",3370,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308406138,"true","2016-05-07 21:16:03.000",105.0791,11.159025,32.14,"3D",0.9,8,63,0,"Natural",3340,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308406139,"true","2016-05-07 21:21:03.000",105.079086,11.159022,32.27,"3D",1,7,63,0,"Natural",3340,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308406140,"true","2016-05-07 21:26:04.000",105.079083,11.159028,32.4,"3D",1,7,64,0,"Natural",3320,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308406141,"true","2016-05-07 21:31:04.000",105.079111,11.159144,32.27,"3D",1,7,64,0,"Natural",3340,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308406142,"true","2016-05-07 21:36:05.000",105.079164,11.159044,32.07,"3D",1,7,65,0,"Natural",3360,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
